Number of deaths from drought;Number of people injured from drought;Number of people affected from drought;Number of people left homeless from drought;Number of total people affected by drought;Reconstruction costs from drought;Insured damages against drought;Total economic damages from drought;Death rates from drought;Injury rates from drought;"Number of people affected by drought per 100,000";Homelessness rate from drought;"Total number of people affected by drought per 100,000";Number of deaths from earthquakes;Number of people injured from earthquakes;Number of people affected by earthquakes;Number of people left homeless from earthquakes;Number of total people affected by earthquakes;Reconstruction costs from earthquakes;Insured damages against earthquakes;Total economic damages from earthquakes;Death rates from earthquakes;Injury rates from earthquakes;"Number of people affected by earthquakes per 100,000";Homelessness rate from earthquakes;"Total number of people affected by earthquakes per 100,000";Number of deaths from disasters;Number of people injured from disasters;Number of people affected by disasters;Number of people left homeless from disasters;Number of total people affected by disasters;Reconstruction costs from disasters;Insured damages against disasters;Total economic damages from disasters;Death rates from disasters;Injury rates from disasters;"Number of people affected by disasters per 100,000";Homelessness rate from disasters;"Total number of people affected by disasters per 100,000";Number of deaths from volcanic activity;Number of people injured from volcanic activity;Number of people affected by volcanic activity;Number of people left homeless from volcanic activity;Number of total people affected by volcanic activity;Reconstruction costs from volcanic activity;Insured damages against volcanic activity;Total economic damages from volcanic activity;Death rates from volcanic activity;Injury rates from volcanic activity;"Number of people affected by volcanic activity per 100,000";Homelessness rate from volcanic activity;"Total number of people affected by volcanic activity per 100,000";Number of deaths from floods;Number of people injured from floods;Number of people affected by floods;Number of people left homeless from floods;Number of total people affected by floods;Reconstruction costs from floods;Insured damages against floods;Total economic damages from floods;Death rates from floods;Injury rates from floods;"Number of people affected by floods per 100,000";Homelessness rate from floods;"Total number of people affected by floods per 100,000";Number of deaths from mass movements;Number of people injured from mass movements;Number of people affected by mass movements;Number of people left homeless from mass movements;Number of total people affected by mass movements;Reconstruction costs from mass movements;Insured damages against mass movements;Total economic damages from mass movements;Death rates from mass movements;Injury rates from mass movements;"Number of people affected by mass movements per 100,000";Homelessness rate from mass movements;"Total number of people affected by mass movements per 100,000";Number of deaths from storms;Number of people injured from storms;Number of people affected by storms;Number of people left homeless from storms;Number of total people affected by storms;Reconstruction costs from storms;Insured damages against storms;Total economic damages from storms;Death rates from storms;Injury rates from storms;"Number of people affected by storms per 100,000";Homelessness rate from storms;"Total number of people affected by storms per 100,000";Number of deaths from landslides;Number of people injured from landslides;Number of people affected by landslides;Number of people left homeless from landslides;Number of total people affected by landslides;Reconstruction costs from landslides;Insured damages against landslides;Total economic damages from landslides;Death rates from landslides;Injury rates from landslides;"Number of people affected by landslides per 100,000";Homelessness rate from landslides;"Total number of people affected by landslides per 100,000";Number of deaths from fog;Number of people injured from fog;Number of people affected by fog;Number of people left homeless from fog;Number of total people affected by fog;Reconstruction costs from fog;Insured damages against fog;Total economic damages from fog;Death rates from fog;Injury rates from fog;"Number of people affected by fog per 100,000";Homelessness rate from fog;"Total number of people affected by fog per 100,000";Number of deaths from wildfires;Number of people injured from wildfires;Number of people affected by wildfires;Number of people left homeless from wildfires;Number of total people affected by wildfires;Reconstruction costs from wildfires;Insured damages against wildfires;Total economic damages from wildfires;Death rates from wildfires;Injury rates from wildfires;"Number of people affected by wildfires per 100,000";Homelessness rate from wildfires;"Total number of people affected by wildfires per 100,000";Number of deaths from extreme temperatures;Number of people injured from extreme temperatures;Number of people affected by extreme temperatures;Number of people left homeless from extreme temperatures;Number of total people affected by extreme temperatures;Reconstruction costs from extreme temperatures;Insured damages against extreme temperatures;Total economic damages from extreme temperatures;Death rates from extreme temperatures;Injury rates from extreme temperatures;"Number of people affected by extreme temperatures per 100,000";Homelessness rate from extreme temperatures;"Total number of people affected by extreme temperatures per 100,000";Number of deaths from glacial lake outbursts;Number of people injured from glacial lake outbursts;Number of people affected by glacial lake outbursts;Number of people left homeless from glacial lake outbursts;Number of total people affected by glacial lake outbursts;Reconstruction costs from glacial lake outbursts;Insured damages against glacial lake outbursts;Total economic damages from glacial lake outbursts;Death rates from glacial lake outbursts;Injury rates from glacial lake outbursts;"Number of people affected by glacial lake outbursts per 100,000";Homelessness rate from glacial lake outbursts;"Total number of people affected by glacial lake outbursts per 100,000";Total economic damages from disasters as a share of GDP;Total economic damages from drought as a share of GDP;Total economic damages from earthquakes as a share of GDP;Total economic damages from extreme temperatures as a share of GDP;Total economic damages from floods as a share of GDP;Total economic damages from landslides as a share of GDP;Total economic damages from mass movements as a share of GDP;Total economic damages from storms as a share of GDP;Total economic damages from volcanic activity as a share of GDP;Total economic damages from volcanic activity as a share of GDP;Entity;Year;deaths_rate_per_100k_storm;injured_rate_per_100k_storm;total_affected_rate_per_100k_all_disasters
19.1;0;38815526.9;0;38815526.9;0;0;228469.5;0.000843113;0;1.738.858.992;0;1.738.858.992;15101.5;35282;845052.7;766017.4;1646352.1;520000;39500;1962310.4;0.65268445;1.556.902.228;3.811.039.719;3.318.700.536;7.285.430.477;34596.7;48213.4;82653311.3;1684885.4;84386410.1;539308.4;194250;6381499.3;1.455.023.251;2.095.994.534;3.634.996.849;7.171.422.943;;0.3;0;60246.8;0;60246.8;0;0;479.4;0.0000128;0;2.598.617.626;0;2.598.617.626;2745.3;577.2;34836624.5;756439.2;35593640.9;1008.4;150100;2586167.8;0.117755268;0.02493245;1.516.507.626;3.152.998.012;1.548.062.539;11.9;7.2;0;62.5;69.7;0;0;0;0.000488294;0.000291533;0;0.002530665;0.002822197;15517.5;11039.1;7934410.8;152215.8;8097665.7;18300;4650;1543221;;;3.321.649.857;6.571.639.701;3.391.941.081;401.3;58.8;54861.3;10150.5;65070.6;0;0;6070.3;0.017390982;0.002559142;2.432.342.595;0.423073584;2.857.975.321;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2050;0;2050;0;0;0;0.0000412;0;0.090528551;0;0.090528551;798.8;1249.1;104538.3;0;105787.4;0;0;54780.9;0.034936413;0.053826457;4.233.359.349;0;4.287.185.807;0;0;0;0;0;0;0;0;;;;;;0.293946703;0.014308278;0.110434283;0.003208363;0.116399915;0.000282785;0;0.049277732;0.0000353;0;Lower middle income;2000;0.630870821;0.457482725;3.708.807.073
10.1;0;40418477;0;40418477;0;40000;1391639.9;0.000351549;0;1.469.175.265;0;1.469.175.265;1079.6;3070.4;1217999.4;21934.2;1243004;530;12000;617996.9;0.039343486;0.111374616;4.461.583.385;0.815132187;4.554.234.066;6658;13033.8;77754200.1;692333.2;78459567.1;39840;412600;13160704.1;0.245545225;0.480749118;2.837.392.618;2.570.582.287;;0;0;30577.4;0;30577.4;0;0;356.4;0;0;1.113.382.885;0;1.113.382.885;2872.6;4361.5;22134225.9;489234.2;22627821.6;39310;207000;7228898.1;0.106240676;0.161171378;8.157.592.561;1.812.130.607;8.340.417.335;4.6;0;0;0;0;0;0;0;0.00016729;0;0;0;0;1811.2;4735.4;13460961.2;180163.4;13645860;0;153600;3896692.7;;;4.890.450.117;6.732.295.573;4.959.544.749;199;54.8;36876.8;695.5;37627.1;0;0;23307.8;0.007321924;0.002021303;1.398.236.185;0.025577828;1.425.835.316;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;0;3800;305.9;4105.9;0;0;0;0.000127413;0;0.13062842;0.011511216;0.142139637;677.3;811.7;451282.4;0;452094.1;0;0;1812.3;0.024819189;0.029014173;1.615.500.322;0;1.618.401.739;0;0;0;0;0;0;0;0;;;;;;0.231810754;0.024272248;0.010713888;0.0000312;0.129440363;0.000410152;0;0.066937499;0.00000541;0;Lower middle income;2010;0.067173699;0.177167648;286.357.919
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;Luxembourg;1980;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24000;39000;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24000;38000;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.290380909;0;0;0;0.006065421;0;0;0.284315487;0;0;Luxembourg;1990;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;3.803.131.991;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;3.803.131.991;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;Luxembourg;2000;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9;150;0;151.9;0;13300;3100;0;0.308441558;2.435.064.935;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9;150;0;151.9;0;13300;3100;;;2.435.064.935;0;2.465.909.091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.005825701;0;0;0;0;0;0;0.005825701;0;0;Luxembourg;2010;0;0.308441558;2.465.909.091
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;120;274.8;398.6;0;0;0;0;1.027.027.027;3.243.243.243;7.427.027.027;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;120;274.8;398.6;0;0;0;;;3.243.243.243;7.427.027.027;1.077.297.297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;Macao;1990;0;1.027.027.027;1.077.297.297
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;Macao;2000;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;0;0;20;0;0;142000;0.160513644;3.210.272.873;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;0;0;20;0;0;142000;;;0;0;3.210.272.873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.281429058;0;0;0;0;0;0;0.281429058;0;0;Macao;2010;0.160513644;3.210.272.873;3.210.272.873
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;10500;1300;11804;0;0;810;0.17304205;0.062480475;1.667.473.982;2.072.710.074;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;10500;1300;11804;0;0;810;;;1.667.473.982;2.072.710.074;1.875.369.794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.077379336;0;0;0;0;0;0;0.077379336;0;0;Madagascar;1960;0.17304205;0.062480475;1.875.369.794
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.4;13.2;306800;1885;308698.2;0;0;41982;0.364845521;0.180232032;4.329.749.879;2.578.026.817;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.4;13.2;306800;1885;308698.2;0;0;41982;;;4.329.749.879;2.578.026.817;435.571.038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1.865.370.835;0;0;0;0;0;0;1.865.370.835;0;0;Madagascar;1970;0.364845521;0.180232032;435.571.038
20;0;195000;0;195000;0;0;0;0.182615047;0;1.982.124.407;0;1.982.124.407;0;0;0;0;0;0;0;0;0;0;0;0;0;65.4;63.9;234901.4;7000;241965.3;0;0;92500;0.651688162;0.629396614;2.387.575.543;7.580.680.095;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2822.3;0;2822.3;0;0;0;0;0;2.726.333.076;0;2.726.333.076;0;0;0;0;0;0;0;0;0;0;0;0;0;45.4;63.9;37079.1;7000;44143;0;0;92500;;;3.781.878.055;7.580.680.095;454.624.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;2.086.135.352;0;0;0;0;0;0;2.086.135.352;0;0;Madagascar;1980;0.469073115;0.629396614;2.464.011.741
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.1;5.1;126500;24500;151005.1;0;0;6020;0.32012862;0.039029617;9.351.591.923;1.910.321.837;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;2000;0;0;0;0;0;1.350.530.083;0;1.350.530.083;0;0;0;0;0;0;0;0;0;0;0;0;0;43.1;5.1;124500;24500;149005.1;0;0;6020;;;9.216.538.914;1.910.321.837;1.112.725.105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.146248202;0;0;0;0;0;0;0.146248202;0;0;Madagascar;1990;0.32012862;0.039029617;1.126.230.406
0;0;156529;0;156529;0;0;0;0;0;8.722.877.681;0;8.722.877.681;0;0;0;0;0;0;0;0;0;0;0;0;0;101;289.7;487006.9;53877.6;541174.2;0;0;71418.1;0.566330112;1.632.876.197;2.786.530.386;2.903.774.338;;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2;1.7;11148.8;448.2;11598.7;0;0;15000;0.028676749;0.009270873;6.044.438.064;2.563.847.563;6.301.749.907;0;0;0;0;0;0;0;0;0;0;0;0;0;95.8;288;319329.1;53429.4;373046.5;0;0;56418.1;;;1.853.798.237;2.878.135.863;2.143.235.429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1.091.455.736;0;0;0;0.235386473;0;0;0.856069262;0;0;Madagascar;2000;0.537653364;1.623.605.324;3.078.540.696
0;0;242000;0;242000;0;0;0;0;0;9.591.655.299;0;9.591.655.299;0;0;0;0;0;0;0;0;0;0;0;0;0;64.8;721.4;374263.9;23398.1;398383.4;0;0;21600;0.276068276;273.271.569;1.516.657.346;9.779.153.901;;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;0;0;2400;2400;0;0;0;0.014065893;0;0;9.903.441.446;9.903.441.446;0;0;0;0;0;0;0;0;0;0;0;0;0;61.3;721.4;132263.9;20998.1;153983.4;0;0;21600;;;5.574.918.166;8.788.809.756;6.481.126.298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.179906079;0;0;0;0;0;0;0.179906079;0;0;Madagascar;2010;0.262002383;273.271.569;1.617.181.601
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;350;0;0;70;0;0;7.778.262.767;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;350;0;0;70;0;0;7.778.262.767;0;7.778.262.767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.026055372;0;0;0;0.026055372;0;0;0;0;0;Malawi;1960;0;0;7.778.262.767
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;2000;0;0;0;0;0;329.218.107;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;2000;0;0;0;0;0;329.218.107;0;329.218.107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;Malawi;1970;0;0;329.218.107
0;0;142926.7;0;142926.7;0;0;0;0;0;1.755.640.585;0;1.755.640.585;0.9;10;0;5000;5010;0;0;2800;0.009916263;0.110180696;0;5.509.034.817;5.520.052.887;2.2;10;143526.7;15000;158536.7;0;0;2800;0.024239753;0.110180696;1.764.778.568;1.652.710.445;;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0;600;10000;10600;0;0;0;0.014323491;0;9.137.983.552;1.101.806.963;1.193.186.799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.176076755;0;0.176076755;0;0;0;0;0;0;0;Malawi;1980;0;0;1.930.159.793
0;0;980000;0;980000;0;0;0;0;0;1.020.438.186;0;1.020.438.186;0;0;0;0;0;0;0;0;0;0;0;0;0;47.7;0;1021700;15130;1036830;0;0;2408.9;0.496473264;0;1.061.011.346;1.575.706.014;;0;0;0;0;0;0;0;0;0;0;0;0;0;47.7;0;41700;15130;56830;0;0;2408.9;0.496473264;0;4.057.316.016;1.575.706.014;563.302.203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.109423766;0;0;0;0.109423766;0;0;0;0;0;Malawi;1990;0;0;1.076.768.406
50;0;844943.5;0;844943.5;0;0;0;0.426839679;0;6.844.460.936;0;6.844.460.936;0.4;18.6;0;2055;2073.6;0;0;0;0.002831257;0.131653454;0;1.454.558.324;1.467.723.669;60.6;19.4;960871.1;8470.9;969361.4;0;0;770;0.516132969;0.137989586;7.822.500.671;6.494.896.126;;0;0;0;0;0;0;0;0;0;0;0;0;0;9.1;0;115927.6;6415.9;122343.5;0;0;770;0.077749852;0;9.780.397.348;5.040.337.803;1.028.443.113;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;0.8;0;0;0.8;0;0;0;;;0;0;0.006336132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.044768419;0;0;0;0.044768419;0;0;0;0;0;Malawi;2000;0.008712181;0.006336132;7.887.587.622
0;0;860000;0;860000;0;0;0;0;0;5.235.281.162;0;5.235.281.162;0;0;0;0;0;0;0;0;0;0;0;0;0;37.9;132.7;1052921.9;315;1053369.6;0;0;39000;0.222404077;0.751417043;6.339.416.113;1.836.451.503;;0;0;0;0;0;0;0;0;0;0;0;0;0;36.6;131.8;192311.9;280;192723.7;0;0;39000;0.215123732;0.746585866;1.100.184.155;1.627.433.885;1.102.558.175;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;600;35;635;0;0;0;;;3.897.116.134;0.209017617;4.106.133.751;0.8;0.9;10;0;10.9;0;0;0;0.00429438;0.004831177;0.053679747;0;0.058510924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.611936274;0;0;0;0.611936274;0;0;0;0;0;Malawi;2010;0.002985966;0;6.342.003.982
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.7;0;43500;1500;45000;0;0;2660;0.076461253;0;4.490.327.666;1.493.131.595;;0;0;0;0;0;0;0;0;0;0;0;0;0;5.6;0;42500;1500;44000;0;0;2660;0.056068943;0;4.393.221.432;1.493.131.595;4.542.534.592;0;0;0;0;0;0;0;0;0;0;0;0;0;2.1;0;1000;0;1000;0;0;0;;;9.710.623.422;0;9.710.623.422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.083659862;0;0;0;0.083659862;0;0;0;0;0;Malaysia;1960;0.020392309;0;4.639.640.826
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.1;0;24600;0;24600;0;0;3700;0.05646057;0;2.272.027.602;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;6.1;0;24600;0;24600;0;0;3700;0.05646057;0;2.272.027.602;0;2.272.027.602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.095751458;0;0;0;0.095751458;0;0;0;0;0;Malaysia;1970;0;0;2.272.027.602
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1;0;10257.6;0;10257.6;0;0;1150;0.031281826;0;625.119.248;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1;0;10257.6;0;10257.6;0;0;1150;0.031281826;0;625.119.248;0;625.119.248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.004146451;0;0;0;0.004146451;0;0;0;0;0;Malaysia;1980;0;0;625.119.248
0;0;500;0;500;0;0;0;0;0;2.260.908.885;0;2.260.908.885;0;0;0;0;0;0;0;0;0;0;0;0;0;44.5;6.1;3318.3;1125;4449.4;0;0;35500;0.215729025;0.029305825;1.626.511.682;5.576.641.891;;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1;0;2491.8;500;2991.8;0;0;0;0.015837746;0;1.247.621.106;2.566.076.469;1.504.228.753;7.2;0;0;0;0;0;0;0;0.036951501;0;0;0;0;27.2;2.6;326.5;300;629.1;0;0;5300;;;1.527.996.883;1.427.347.987;2.967.715.219;7;3.5;0;25;28.5;0;0;0;0.033550945;0.016935476;0;0.118945666;0.135881141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;0;0;30200;0;0;0;1.464.271.769;1.464.271.769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.035531545;0;0;0;0;0;0;0.005255912;0;0.030275633;Malaysia;1990;0.129388834;0.012370349;2.187.106.454
0;0;0;0;0;0;0;0;0;0;0;0;0;8;76.7;0;429.6;506.3;0;0;50000;0.031757374;0.30447382;0;1.705.370.966;2.009.844.786;20.5;76.7;41121.9;4829.6;46028.2;0;0;150100;0.0810808;0.30447382;1.588.794.144;1.851.317.194;;0;0;0;0;0;0;0;0;0;0;0;0;0;11.2;0;36956.4;4400;41356.4;0;0;100100;0.043969421;0;142.324.159;1.680.780.098;15.913.196;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;4165.5;0;4165.5;0;0;0;;;1.655.525.542;0;1.655.525.542;1;0;0;0;0;0;0;0;0.004130866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0.092354403;0;0.040080482;0;0.052273921;0;0;0;0;0;Malaysia;2000;0.00122314;0;1.776.970.602
